timestamp,exg1,exg2,srate
0.1621094,-16540.82,-19780.58,512
0.1640625,-16525.91,-19765.23,512
0.1660156,-16527.04,-19762.19,512
0.1679688,-16543.4,-19771.08,512
0.1699219,-16537.06,-19762.53,512
0.171875,-16543.63,-19764.35,512
0.1738281,-16529.29,-19749.99,512
0.1757812,-16520.24,-19738.83,512
0.1777344,-16535.98,-19752.33,512
0.1796875,-16533.71,-19751.64,512
0.1816406,-16528.91,-19747.5,512
0.1835938,-16536.69,-19752.09,512
0.1855469,-16535.52,-19748.55,512
0.1875,-16534.58,-19742.95,512
0.1894531,-16529.55,-19735.95,512
0.1914062,-16534.49,-19749.4,512
0.1933594,-16529.59,-19734.2,512
0.1953125,-16531.79,-19732.16,512
0.1972656,-16540.15,-19744.97,512
0.1992188,-16518.83,-19719.93,512
0.2011719,-16520.16,-19721.09,512
0.203125,-16526.48,-19733.21,512
0.2050781,-16520.78,-19732.86,512
0.2070312,-16519.09,-19732.58,512
0.2089844,-16516.3,-19733.48,512
0.2109375,-16516.31,-19731.24,512
0.2128906,-16519.7,-19725.77,512
0.2148438,-16513.68,-19720.08,512
0.2167969,-16515.84,-19724.97,512
0.21875,-16508.28,-19718.75,512
0.2207031,-16501.25,-19721.66,512
0.2226562,-16506.03,-19730.11,512
0.2246094,-16499.44,-19742.68,512
0.2265625,-16489.75,-19743.76,512
0.2285156,-16486.18,-19742.8,512
0.2304688,-16474.09,-19739.78,512
0.2324219,-16443.47,-19736.26,512
0.234375,-16422.44,-19739.25,512
0.2363281,-16403.17,-19738,512
0.2382812,-16381.19,-19749.39,512
0.2402344,-16369.7,-19763.51,512
0.2421875,-16356.78,-19762.56,512
0.2441406,-16390.65,-19767.58,512
0.2460938,-16433.26,-19750.81,512
0.2480469,-16455.71,-19747.05,512
0.25,-16490.42,-19741.1,512
0.2519531,-16522.29,-19727.16,512
0.2539062,-16549.61,-19717.89,512
0.2558594,-16580.58,-19715.19,512
0.2578125,-16614.16,-19714.54,512
0.2597656,-16641.38,-19713.67,512
0.2617188,-16670.14,-19726.03,512
0.2636719,-16672.54,-19723.5,512
0.265625,-16668.35,-19723.77,512
0.2675781,-16663.73,-19729.04,512
0.2695312,-16661.44,-19742.3,512
0.2714844,-16650.11,-19748.05,512
0.2734375,-16631.13,-19742.63,512
0.2753906,-16617.57,-19739.83,512
0.2773438,-16603.75,-19742.96,512
0.2792969,-16597.16,-19741.23,512
0.28125,-16596.49,-19740.48,512
0.2832031,-16586.1,-19734.62,512
0.2851562,-16578.73,-19727.77,512
0.2871094,-16572.46,-19732.88,512
0.2890625,-16559.92,-19747.86,512
0.2910156,-16545.55,-19744.45,512
0.2929688,-16530.73,-19745.21,512
0.2949219,-16529.02,-19750.26,512
0.296875,-16536.23,-19757.08,512
0.2988281,-16530.24,-19745.25,512
0.3007812,-16524.21,-19736.46,512
0.3027344,-16528.72,-19747.92,512
0.3046875,-16529.94,-19753.9,512
0.3066406,-16522.56,-19746.05,512
0.3085938,-16528.92,-19758.04,512
0.3105469,-16527.15,-19767.58,512
0.3125,-16515.72,-19757.91,512
0.3144531,-16521.63,-19765.22,512
0.3164062,-16525.81,-19771.8,512
0.3183594,-16528.25,-19773.09,512
0.3203125,-16522.44,-19763.03,512
0.3222656,-16515.36,-19765.71,512
0.3242188,-16511.09,-19772.74,512
0.3261719,-16511.17,-19776.32,512
0.328125,-16511.22,-19777.25,512
0.3300781,-16516.79,-19779.32,512
0.3320312,-16520.19,-19783.26,512
0.3339844,-16524.26,-19784.59,512
0.3359375,-16523.78,-19785.98,512
0.3378906,-16509.95,-19776.51,512
0.3398438,-16510.26,-19779.59,512
0.3417969,-16503.66,-19781.19,512
0.34375,-16508.08,-19785.05,512
0.3457031,-16505.76,-19784.69,512
0.3476562,-16506.38,-19785.94,512
0.3496094,-16517.95,-19794.92,512
0.3515625,-16514.65,-19790.44,512
0.3535156,-16508.28,-19788.15,512
0.3554688,-16513.74,-19794.61,512
0.3574219,-16508.54,-19789.69,512
0.359375,-16512.15,-19793.03,512
0.3613281,-16504.24,-19788.45,512
0.3632812,-16497.87,-19780.61,512
0.3652344,-16505.73,-19785.17,512
0.3671875,-16511.14,-19786.82,512
0.3691406,-16492.55,-19760.02,512
0.3710938,-16496.72,-19761.81,512
0.3730469,-16508.75,-19775.2,512
0.375,-16506.6,-19771.07,512
0.3769531,-16498.7,-19757.87,512
0.3789062,-16497.65,-19751.81,512
0.3808594,-16512.51,-19764.49,512
0.3828125,-16520.28,-19763.13,512
0.3847656,-16519.44,-19760.98,512
0.3867188,-16515.03,-19750.49,512
0.3886719,-16519.2,-19759.19,512
0.390625,-16514.74,-19759.32,512
0.3925781,-16509.21,-19750.78,512
0.3945312,-16501.53,-19746.75,512
0.3964844,-16500.16,-19737.5,512
0.3984375,-16505.22,-19735.25,512
0.4003906,-16508.27,-19736.02,512
0.4023438,-16498.16,-19728.52,512
0.4042969,-16495.4,-19728.4,512
0.40625,-16486.33,-19718.28,512
0.4082031,-16496.89,-19722.74,512
0.4101562,-16489.81,-19721.18,512
0.4121094,-16501.65,-19733.31,512
0.4140625,-16502.36,-19726.54,512
0.4160156,-16493.8,-19716.44,512
0.4179688,-16502.52,-19723.81,512
0.4199219,-16496.9,-19703.92,512
0.421875,-16486.28,-19694.14,512
0.4238281,-16495.13,-19708.36,512
0.4257812,-16490.93,-19704.42,512
0.4277344,-16493.8,-19695.92,512
0.4296875,-16494.25,-19692.09,512
0.4316406,-16492,-19691.08,512
0.4335938,-16497.53,-19699.63,512
0.4355469,-16498.81,-19695.72,512
0.4375,-16501.47,-19697.44,512
0.4394531,-16494.32,-19692.63,512
0.4414062,-16486.28,-19685.73,512
0.4433594,-16494.14,-19685.8,512
0.4453125,-16486.23,-19673.32,512
0.4472656,-16480.9,-19668.29,512
0.4492188,-16489.27,-19671.03,512
0.4511719,-16491.07,-19675.1,512
0.453125,-16487.11,-19672.79,512
0.4550781,-16473.03,-19660.14,512
0.4570312,-16481.84,-19670.57,512
0.4589844,-16482.53,-19674.31,512
0.4609375,-16485.54,-19674.32,512
0.4628906,-16480.91,-19662.72,512
0.4648438,-16482.55,-19655.24,512
0.4667969,-16485.57,-19656.81,512
0.46875,-16477.3,-19650.86,512
0.4707031,-16463.42,-19641.18,512
0.4726562,-16461.36,-19634.92,512
0.4746094,-16467.71,-19643.72,512
0.4765625,-16467.02,-19644.11,512
0.4785156,-16459.32,-19633.44,512
0.4804688,-16469.88,-19642.44,512
0.4824219,-16467.08,-19638.62,512
0.484375,-16441.31,-19608.36,512
0.4863281,-16446.61,-19621.83,512
0.4882812,-16428.36,-19613.57,512
0.4902344,-16435.68,-19622.9,512
0.4921875,-16445.61,-19631.72,512
0.4941406,-16432.37,-19628.16,512
0.4960938,-16450.5,-19645.57,512
0.4980469,-16455.13,-19650.01,512
0.5,-16451.37,-19647.69,512
0.5019531,-16440.86,-19641.95,512
0.5039062,-16450.59,-19655.87,512
0.5058594,-16439.34,-19648.17,512
0.5078125,-16450.64,-19653.77,512
0.5097656,-16448.26,-19650.56,512
0.5117188,-16435.52,-19644.66,512
0.5136719,-16443.28,-19649.66,512
0.515625,-16451.47,-19650.47,512
0.5175781,-16440.65,-19637.92,512
0.5195312,-16451.39,-19645.69,512
0.5214844,-16437.39,-19629.94,512
0.5234375,-16441.5,-19641.32,512
0.5253906,-16441.46,-19645.71,512
0.5273438,-16435.77,-19651.58,512
0.5292969,-16432.53,-19649.76,512
0.53125,-16438.82,-19654.61,512
0.5332031,-16430.73,-19640.38,512
0.5351562,-16431.58,-19632.03,512
0.5371094,-16430.14,-19630.85,512
0.5390625,-16434.91,-19639.36,512
0.5410156,-16427.65,-19630.6,512
0.5429688,-16427.68,-19621.86,512
0.5449219,-16439.85,-19632.12,512
0.546875,-16437.42,-19624.11,512
0.5488281,-16442.64,-19625.71,512
0.5507812,-16450.95,-19636.8,512
0.5527344,-16450.98,-19630.64,512
0.5546875,-16445.44,-19625.27,512
0.5566406,-16458.87,-19637.86,512
0.5585938,-16464.4,-19645.27,512
0.5605469,-16463.72,-19638.09,512
0.5625,-16464.48,-19632.55,512
0.5644531,-16467.78,-19636.66,512
0.5664062,-16481.15,-19649.84,512
0.5683594,-16477.53,-19640.2,512
0.5703125,-16474.05,-19631.98,512
0.5722656,-16488.84,-19639.43,512
0.5742188,-16484.81,-19647.41,512
0.5761719,-16481.27,-19648.19,512
0.578125,-16489.81,-19651.77,512
0.5800781,-16488.08,-19652.56,512
0.5820312,-16499.84,-19653.48,512
0.5839844,-16501.08,-19647.05,512
0.5859375,-16494.2,-19647.32,512
0.5878906,-16498.97,-19660.5,512
0.5898438,-16507.41,-19665.25,512
0.5917969,-16509.99,-19667.46,512
0.59375,-16505.76,-19667.35,512
0.5957031,-16500.6,-19669.26,512
0.5976562,-16509.33,-19674.91,512
0.5996094,-16515.48,-19674.43,512
0.6015625,-16524.54,-19680.54,512
0.6035156,-16517.01,-19678.05,512
0.6054688,-16511.75,-19676.29,512
0.6074219,-16510,-19674.51,512
0.609375,-16516.67,-19688.94,512
0.6113281,-16509.09,-19691.79,512
0.6132812,-16515.71,-19697.05,512
0.6152344,-16514.9,-19690.28,512
0.6171875,-16502.38,-19677.4,512
0.6191406,-16512.58,-19683.56,512
0.6210938,-16506.28,-19684.19,512
0.6230469,-16496.75,-19681.23,512
0.625,-16484.47,-19664.8,512
0.6269531,-16489.16,-19669.38,512
0.6289062,-16494.6,-19677.44,512
0.6308594,-16501.95,-19678.21,512
0.6328125,-16510.38,-19690.38,512
0.6347656,-16517.18,-19697.72,512
0.6367188,-16520.97,-19700.33,512
0.6386719,-16508.88,-19689.61,512
0.640625,-16511.38,-19697.15,512
0.6425781,-16525.84,-19716.22,512
0.6445312,-16527.27,-19720.3,512
0.6464844,-16534.29,-19727.81,512
0.6484375,-16533.7,-19717.33,512
0.6503906,-16537.55,-19729.86,512
0.6523438,-16532.59,-19728.74,512
0.6542969,-16525.76,-19720.32,512
0.65625,-16523.99,-19721.43,512
0.6582031,-16530.52,-19737.64,512
0.6601562,-16526.71,-19735.63,512
0.6621094,-16515.93,-19722.2,512
0.6640625,-16523.6,-19723.03,512
0.6660156,-16510.28,-19715.33,512
0.6679688,-16511.97,-19720.64,512
0.6699219,-16517.78,-19726.87,512
0.671875,-16500.06,-19706.06,512
0.6738281,-16499.04,-19718.53,512
0.6757812,-16497.45,-19722.65,512
0.6777344,-16503.47,-19721.6,512
0.6796875,-16499.73,-19723.7,512
0.6816406,-16500.41,-19727.1,512
0.6835938,-16507.3,-19725.07,512
0.6855469,-16510.08,-19727.88,512
0.6875,-16504.68,-19729.69,512
0.6894531,-16501,-19736.86,512
0.6914062,-16503.14,-19739.98,512
0.6933594,-16499.57,-19741.14,512
0.6953125,-16497.67,-19745.87,512
0.6972656,-16516.89,-19762.34,512
0.6992188,-16517.36,-19756.92,512
0.7011719,-16513.13,-19752.31,512
0.703125,-16506.19,-19745.31,512
0.7050781,-16509.69,-19741.66,512
0.7070312,-16509.01,-19753.48,512
0.7089844,-16503.36,-19761.35,512
0.7109375,-16494.31,-19749.37,512
0.7128906,-16508.96,-19755.68,512
0.7148438,-16510.05,-19754.87,512
0.7167969,-16507.33,-19746.02,512
0.71875,-16510.76,-19744.88,512
0.7207031,-16511.78,-19751.98,512
0.7226562,-16512.27,-19758.55,512
0.7246094,-16520.66,-19767.68,512
0.7265625,-16520.92,-19767.39,512
0.7285156,-16530.2,-19774.14,512
0.7304688,-16532.48,-19768.52,512
0.7324219,-16533.53,-19771.99,512
0.734375,-16530.4,-19772.56,512
0.7363281,-16525.88,-19771.84,512
0.7382812,-16526.52,-19777.72,512
0.7402344,-16529.55,-19777.66,512
0.7421875,-16516.46,-19769.98,512
0.7441406,-16520.59,-19768.64,512
0.7460938,-16531.09,-19774.87,512
0.7480469,-16527.84,-19770.86,512
0.75,-16526.32,-19769.74,512
0.7519531,-16525.17,-19767.74,512
0.7539062,-16525.08,-19768.74,512
0.7558594,-16516.49,-19767.15,512
0.7578125,-16520.21,-19770.63,512
0.7597656,-16523.69,-19764.91,512
0.7617188,-16526.89,-19761.61,512
0.7636719,-16523.96,-19761.58,512
0.765625,-16526.71,-19766.32,512
0.7675781,-16522.82,-19762.84,512
0.7695312,-16530.59,-19770.55,512
0.7714844,-16535.72,-19781.19,512
0.7734375,-16535.25,-19787.88,512
0.7753906,-16528.45,-19782.52,512
0.7773438,-16525.42,-19783.68,512
0.7792969,-16522.62,-19780.35,512
0.78125,-16518.67,-19774.22,512
0.7832031,-16520.07,-19775.29,512
0.7851562,-16515.85,-19768.49,512
0.7871094,-16513.33,-19762.23,512
0.7890625,-16507.92,-19758.57,512
0.7910156,-16513.52,-19769.3,512
0.7929688,-16522,-19779.83,512
0.7949219,-16528.36,-19790.37,512
0.796875,-16514.32,-19771.38,512
0.7988281,-16525.21,-19776.37,512
0.8007812,-16538.04,-19789.34,512
0.8027344,-16536.71,-19794.01,512
0.8046875,-16529.66,-19792.81,512
0.8066406,-16535.29,-19805.8,512
0.8085938,-16521.76,-19798.2,512
0.8105469,-16535.9,-19812.04,512
0.8125,-16515.18,-19791.18,512
0.8144531,-16519.24,-19786.99,512
0.8164062,-16525.04,-19786.68,512
0.8183594,-16521.99,-19785.92,512
0.8203125,-16532.85,-19782.7,512
0.8222656,-16538.72,-19788.82,512
0.8242188,-16529.43,-19783.14,512
0.8261719,-16520.61,-19770.53,512
0.828125,-16524.77,-19773,512
0.8300781,-16527.91,-19773.98,512
0.8320312,-16527.9,-19778.55,512
0.8339844,-16528.72,-19783.29,512
0.8359375,-16518.58,-19774.04,512
0.8378906,-16515.3,-19771.44,512
0.8398438,-16518.49,-19773.94,512
0.8417969,-16518.3,-19783.48,512
0.84375,-16516.19,-19783.9,512
0.8457031,-16509.89,-19782.01,512
0.8476562,-16516.04,-19793.75,512
0.8496094,-16517.88,-19798.22,512
0.8515625,-16520.42,-19798.96,512
0.8535156,-16521.07,-19796.3,512
0.8554688,-16528.69,-19801.01,512
0.8574219,-16525.34,-19801.6,512
0.859375,-16517.65,-19798.55,512
0.8613281,-16525.73,-19802.22,512
0.8632812,-16525.57,-19796.27,512
0.8652344,-16524.74,-19798.57,512
0.8671875,-16523.61,-19796.74,512
0.8691406,-16536.38,-19807.02,512
0.8710938,-16527.92,-19802.4,512
0.8730469,-16524.46,-19806.75,512
0.875,-16520.38,-19802.29,512
0.8769531,-16507.71,-19790.34,512
0.8789062,-16506.78,-19794.69,512
0.8808594,-16502.32,-19782.6,512
0.8828125,-16510.97,-19781.65,512
0.8847656,-16518.27,-19796.21,512
0.8867188,-16515.17,-19793.25,512
0.8886719,-16513.51,-19799.39,512
0.890625,-16512.64,-19797.34,512
0.8925781,-16516.38,-19801.12,512
0.8945312,-16506.12,-19792.22,512
0.8964844,-16504.13,-19787.33,512
0.8984375,-16503.98,-19785.63,512
0.9003906,-16505.57,-19780.86,512
0.9023438,-16515.12,-19796.46,512
0.9042969,-16513.49,-19798.77,512
0.90625,-16522.34,-19804.6,512
0.9082031,-16513.11,-19799.89,512
0.9101562,-16519.9,-19811.09,512
0.9121094,-16518.53,-19816.24,512
0.9140625,-16516.09,-19807.83,512
0.9160156,-16513.39,-19797.19,512
0.9179688,-16511.63,-19806.71,512
0.9199219,-16515.55,-19811.47,512
0.921875,-16510.84,-19804.99,512
0.9238281,-16501.74,-19801.22,512
0.9257812,-16507.93,-19809.01,512
0.9277344,-16519.67,-19825.09,512
0.9296875,-16524.04,-19833.37,512
0.9316406,-16518.37,-19822.85,512
0.9335938,-16520.9,-19825.23,512
0.9355469,-16524.5,-19823.57,512
0.9375,-16525.78,-19826.7,512
0.9394531,-16529.47,-19831.85,512
0.9414062,-16521.14,-19833.14,512
0.9433594,-16531.96,-19842.18,512
0.9453125,-16532.98,-19843,512
0.9472656,-16521.82,-19836.86,512
0.9492188,-16522.72,-19842.85,512
0.9511719,-16524.24,-19845.04,512
0.953125,-16522.97,-19840.28,512
0.9550781,-16521.27,-19840.71,512
0.9570312,-16516.06,-19840.79,512
0.9589844,-16509.24,-19837.81,512
0.9609375,-16500.28,-19829.08,512
0.9628906,-16506.36,-19825.46,512
0.9648438,-16505.53,-19818.5,512
0.9667969,-16505.25,-19822.32,512
0.96875,-16521.63,-19844.84,512
0.9707031,-16518.22,-19836.88,512
0.9726562,-16504.26,-19829.26,512
0.9746094,-16519.31,-19841.9,512
0.9765625,-16511.53,-19834.21,512
0.9785156,-16528.05,-19844.01,512
0.9804688,-16515.72,-19836.33,512
0.9824219,-16510.37,-19835.6,512
0.984375,-16531.75,-19853.74,512
0.9863281,-16518.05,-19839.29,512
0.9882812,-16512.64,-19836.25,512
0.9902344,-16509.01,-19836.34,512
0.9921875,-16502.6,-19839.12,512
0.9941406,-16514.61,-19847.45,512
0.9960938,-16517.23,-19841.22,512
0.9980469,-16511.63,-19835.71,512
1,-16514.88,-19838.27,512
1.001953,-16514.43,-19840.78,512
1.003906,-16509.66,-19839.99,512
1.005859,-16515.42,-19849.2,512
1.007812,-16516.57,-19852.4,512
1.009766,-16512.28,-19845.16,512
1.011719,-16507.8,-19837.01,512
1.013672,-16518.83,-19844.32,512
1.015625,-16529.86,-19845.92,512
1.017578,-16529.46,-19846.67,512
1.019531,-16531.21,-19853.78,512
1.021484,-16528.86,-19851.06,512
1.023438,-16522.66,-19845.84,512
1.025391,-16519.31,-19844.69,512
1.027344,-16533.78,-19861.02,512
1.029297,-16530.44,-19849.71,512
1.03125,-16545.45,-19861.13,512
1.033203,-16545.63,-19857.65,512
1.035156,-16541.58,-19854.03,512
1.037109,-16543.72,-19858.08,512
1.039062,-16537.47,-19850,512
1.041016,-16533.62,-19851.26,512
1.042969,-16538.03,-19847.34,512
1.044922,-16535.01,-19846.29,512
1.046875,-16531.54,-19840.07,512
1.048828,-16538.51,-19838.72,512
1.050781,-16529.26,-19834.08,512
1.052734,-16525.63,-19835.81,512
1.054688,-16518.18,-19829.87,512
1.056641,-16518.62,-19833.01,512
1.058594,-16520.42,-19834.94,512
1.060547,-16521.13,-19832.37,512
1.0625,-16519.61,-19831.71,512
1.064453,-16522.34,-19833.58,512
1.066406,-16512.6,-19832.28,512
1.068359,-16510.21,-19828.58,512
1.070312,-16513.67,-19825.37,512
1.072266,-16510.38,-19820.78,512
1.074219,-16498.54,-19808.63,512
1.076172,-16499.19,-19809.84,512
1.078125,-16496.76,-19814.31,512
1.080078,-16498.65,-19814.71,512
1.082031,-16509.43,-19817.87,512
1.083984,-16507.87,-19815.86,512
1.085938,-16497.13,-19810.9,512
1.087891,-16502.97,-19822.52,512
1.089844,-16504.71,-19827.81,512
1.091797,-16498.04,-19818.76,512
1.09375,-16502.04,-19817.66,512
1.095703,-16508.48,-19827.52,512
1.097656,-16507.56,-19826.96,512
1.099609,-16511.43,-19823.2,512
1.101562,-16509.88,-19823.99,512
1.103516,-16522.93,-19827.45,512
1.105469,-16517.36,-19826.9,512
1.107422,-16510.93,-19842.3,512
1.109375,-16508.38,-19855.29,512
1.111328,-16502.27,-19846.7,512
1.113281,-16504.52,-19849.14,512
1.115234,-16511.55,-19847.45,512
1.117188,-16511.34,-19854.34,512
1.119141,-16520.36,-19864.87,512
1.121094,-16518.41,-19860.71,512
1.123047,-16508.69,-19846.15,512
1.125,-16501.87,-19833.9,512
1.126953,-16504.14,-19834.17,512
1.128906,-16495.86,-19825.48,512
1.130859,-16491.55,-19812.51,512
1.132812,-16501.23,-19808.88,512
1.134766,-16493.85,-19796.03,512
1.136719,-16493.34,-19797.33,512
1.138672,-16495.13,-19798.79,512
1.140625,-16498.64,-19800.09,512
1.142578,-16496.89,-19799.93,512
1.144531,-16495.51,-19805.33,512
1.146484,-16501.54,-19806.87,512
1.148438,-16519.86,-19808.74,512
1.150391,-16511.67,-19791.05,512
1.152344,-16524.86,-19792.91,512
1.154297,-16532.24,-19795.85,512
1.15625,-16530,-19798.63,512
1.158203,-16531.09,-19802.01,512
1.160156,-16529.37,-19795.33,512
1.162109,-16531.3,-19795.22,512
1.164062,-16529.17,-19792.87,512
1.166016,-16533.34,-19784.24,512
1.167969,-16537.77,-19789.29,512
1.169922,-16534.49,-19788.65,512
1.171875,-16518.39,-19772.26,512
1.173828,-16513.29,-19772.33,512
1.175781,-16521.17,-19781.78,512
1.177734,-16517.3,-19774.52,512
1.179688,-16511.64,-19773.59,512
1.181641,-16518.6,-19777.82,512
1.183594,-16516,-19761.05,512
1.185547,-16521.28,-19768.23,512
1.1875,-16518.34,-19774.54,512
1.189453,-16533.59,-19795.54,512
1.191406,-16541.04,-19795.36,512
1.193359,-16530.96,-19781.77,512
1.195312,-16537.6,-19784.49,512
1.197266,-16532.63,-19775.68,512
1.199219,-16519.77,-19765.11,512
1.201172,-16544.42,-19781.3,512
1.203125,-16557.21,-19791.8,512
1.205078,-16539.97,-19783.33,512
1.207031,-16545.14,-19786.47,512
1.208984,-16548.15,-19782.96,512
1.210938,-16541.17,-19772.22,512
1.212891,-16529.3,-19762.88,512
1.214844,-16531.28,-19760.02,512
1.216797,-16541.48,-19765.89,512
1.21875,-16528.06,-19748.26,512
1.220703,-16529.83,-19750.74,512
1.222656,-16530.51,-19753.08,512
1.224609,-16527.19,-19750.33,512
1.226562,-16516.81,-19741.51,512
1.228516,-16517.34,-19742.39,512
1.230469,-16526,-19751.08,512
1.232422,-16523.89,-19742.69,512
1.234375,-16527.19,-19743.77,512
1.236328,-16539.39,-19748.03,512
1.238281,-16529.67,-19739.29,512
1.240234,-16525.94,-19741.59,512
1.242188,-16527.93,-19737.6,512
1.244141,-16522.78,-19740.05,512
1.246094,-16525.02,-19740.25,512
1.248047,-16527.6,-19746.9,512
1.25,-16528.58,-19743.83,512
1.251953,-16532.5,-19751.26,512
1.253906,-16521.87,-19740.48,512
1.255859,-16530.96,-19753.74,512
1.257812,-16516.07,-19759.62,512
1.259766,-16509.99,-19776.32,512
1.261719,-16519.13,-19794.14,512
1.263672,-16510.93,-19783.7,512
1.265625,-16509.6,-19786.97,512
1.267578,-16501.18,-19790.46,512
1.269531,-16483.71,-19773.37,512
1.271484,-16485.98,-19767.99,512
1.273438,-16494.73,-19780.44,512
1.275391,-16485.69,-19765.59,512
1.277344,-16466.19,-19750.88,512
1.279297,-16445.55,-19748.7,512
1.28125,-16422.34,-19734.24,512
1.283203,-16404.14,-19741.49,512
1.285156,-16387.46,-19759.97,512
1.287109,-16363.79,-19768.1,512
1.289062,-16360.15,-19772.4,512
1.291016,-16386.11,-19771.88,512
1.292969,-16427.4,-19763.05,512
1.294922,-16446.27,-19735.8,512
1.296875,-16467.01,-19729.14,512
1.298828,-16515.2,-19747.37,512
1.300781,-16551.38,-19735.52,512
1.302734,-16588.96,-19738.44,512
1.304688,-16619.73,-19735.18,512
1.306641,-16637.8,-19724.22,512
1.308594,-16663.23,-19720.67,512
1.310547,-16673.9,-19723.88,512
1.3125,-16682.36,-19729.59,512
1.314453,-16678.88,-19725.17,512
1.316406,-16678.29,-19727.19,512
1.318359,-16664.48,-19722.52,512
1.320312,-16654.96,-19726.5,512
1.322266,-16645.32,-19729.28,512
1.324219,-16628.32,-19735,512
1.326172,-16606.73,-19731.41,512
1.328125,-16588.95,-19722.74,512
1.330078,-16576.98,-19717.86,512
1.332031,-16579.53,-19725.13,512
1.333984,-16574.39,-19719.42,512
1.335938,-16567.68,-19720.61,512
1.337891,-16558.82,-19727.26,512
1.339844,-16553.44,-19730.32,512
1.341797,-16556.84,-19738.97,512
1.34375,-16539.79,-19729.23,512
1.345703,-16534.09,-19732.67,512
1.347656,-16535.54,-19737.31,512
1.349609,-16528.85,-19735.3,512
1.351562,-16516.83,-19730.37,512
1.353516,-16526.82,-19734.49,512
1.355469,-16524.02,-19739.27,512
1.357422,-16515.92,-19741.55,512
1.359375,-16520.61,-19749.62,512
1.361328,-16518.81,-19749.31,512
1.363281,-16523.6,-19758.51,512
1.365234,-16523.58,-19765.07,512
1.367188,-16509.66,-19752.44,512
1.369141,-16513.48,-19749.05,512
1.371094,-16523.87,-19761.13,512
1.373047,-16525.01,-19768.66,512
1.375,-16522.94,-19769.12,512
1.376953,-16512.12,-19760.04,512
1.378906,-16520.26,-19769.1,512
1.380859,-16536.3,-19779.89,512
1.382812,-16532.3,-19774.69,512
1.384766,-16530.93,-19777.52,512
1.386719,-16533.35,-19780.97,512
1.388672,-16516.76,-19767.89,512
1.390625,-16523.28,-19778.99,512
