timestamp,exg1,exg2,srate
0,5102.947,-7898.679,512
0.001953125,5093.159,-7913.516,512
0.00390625,5110.798,-7906.803,512
0.005859375,5117.362,-7911.307,512
0.0078125,5117.11,-7925.259,512
0.009765625,5122.633,-7932.275,512
0.01171875,5137.473,-7923.13,512
0.01367188,5132.473,-7924.188,512
0.015625,5126.964,-7925.482,512
0.01757812,5127.12,-7906.461,512
0.01953125,5130.521,-7907.11,512
0.02148438,5119.556,-7911.034,512
0.0234375,5101.092,-7931.853,512
0.02539062,5106.6,-7932.457,512
0.02734375,5113.938,-7924.323,512
0.02929688,5121.542,-7912.266,512
0.03125,5116.397,-7914.974,512
0.03320312,5107.872,-7915.466,512
0.03515625,5101.034,-7924.609,512
0.03710938,5105.936,-7913.159,512
0.0390625,5082.258,-7926.14,512
0.04101562,5080.831,-7927.083,512
0.04296875,5079.866,-7918.752,512
0.04492188,5069.993,-7914.344,512
0.046875,5064.298,-7916.154,512
0.04882812,5076.803,-7908.531,512
0.05078125,5080.886,-7895.004,512
0.05273438,5069.207,-7906.762,512
0.0546875,5075.001,-7908.493,512
0.05664062,5073.393,-7905.273,512
0.05859375,5053.471,-7934.116,512
0.06054688,5061.601,-7932.118,512
0.0625,5083.934,-7911.649,512
0.06445312,5069.671,-7913.012,512
0.06640625,5070.817,-7906.311,512
0.06835938,5086.676,-7894.084,512
0.0703125,5082.491,-7895.103,512
0.07226562,5060.503,-7909.497,512
0.07421875,5057.011,-7919.668,512
0.07617188,5057.943,-7922.417,512
0.078125,5060.185,-7925.801,512
0.08007812,5066.244,-7918.076,512
0.08203125,5064.715,-7912.853,512
0.08398438,5069.948,-7910.539,512
0.0859375,5060.605,-7916.708,512
0.08789062,5060.438,-7914.127,512
0.08984375,5061.547,-7911.335,512
0.09179688,5060.602,-7915.792,512
0.09375,5052.57,-7924.133,512
0.09570312,5065.12,-7919.315,512
0.09765625,5054.317,-7921.8,512
0.09960938,5045.128,-7920.304,512
0.1015625,5053.959,-7918.655,512
0.1035156,5046.01,-7917.911,512
0.1054688,5044.865,-7916.679,512
0.1074219,5055.97,-7920.303,512
0.109375,5049.385,-7930.507,512
0.1113281,5055.918,-7924.775,512
0.1132812,5049.36,-7929.876,512
0.1152344,5051.348,-7922.195,512
0.1171875,5062.252,-7908.226,512
0.1191406,5060.537,-7910.51,512
0.1210938,5050.186,-7926.263,512
0.1230469,5052.086,-7927.474,512
0.125,5054.426,-7933.931,512
0.1269531,5050.781,-7931.9,512
0.1289062,5054.151,-7930.138,512
0.1308594,5055.988,-7928.417,512
0.1328125,5055.769,-7926.117,512
0.1347656,5060.007,-7923.922,512
0.1367188,5063.992,-7913.92,512
0.1386719,5053.504,-7920.794,512
0.140625,5056.337,-7930.78,512
0.1425781,5065.255,-7935.01,512
0.1445312,5072.042,-7920.404,512
0.1464844,5063.565,-7930.015,512
0.1484375,5080.948,-7914.751,512
0.1503906,5088.065,-7910.123,512
0.1523438,5084.776,-7924.654,512
0.1542969,5094.44,-7919.475,512
0.15625,5101.381,-7936.503,512
0.1582031,5114.127,-7942.78,512
0.1601562,5129.179,-7945.852,512
0.1621094,5147.279,-7961.22,512
0.1640625,5163.545,-7988.315,512
0.1660156,5203.483,-8000.199,512
0.1679688,5225.752,-8028.69,512
0.1699219,5248.544,-8054.005,512
0.171875,5270.839,-8078.182,512
0.1738281,5266.649,-8097.993,512
