timestamp,exg1,exg2,srate
0,-4672.423,-9212.232,512
0.001953125,-4671.404,-9227.269,512
0.00390625,-4689.773,-9240.604,512
0.005859375,-4668.645,-9211.938,512
0.0078125,-4667.044,-9221.079,512
0.009765625,-4673.866,-9243.674,512
0.01171875,-4683.593,-9266.839,512
0.01367188,-4675.657,-9254.203,512
0.015625,-4668.607,-9242.068,512
0.01757812,-4667.012,-9218.225,512
0.01953125,-4680.262,-9225.724,512
0.02148438,-4682.696,-9229.603,512
0.0234375,-4660.034,-9220.758,512
0.02539062,-4661.368,-9231.967,512
0.02734375,-4662.065,-9235.372,512
0.02929688,-4680.69,-9239.275,512
0.03125,-4686.121,-9233.657,512
0.03320312,-4673.719,-9203.453,512
0.03515625,-4691.953,-9197.933,512
0.03710938,-4692.49,-9213.211,512
0.0390625,-4685.633,-9212.086,512
0.04101562,-4676.238,-9206.122,512
0.04296875,-4696,-9231.258,512
0.04492188,-4689.075,-9242.838,512
0.046875,-4664.103,-9215.357,512
0.04882812,-4671.089,-9243.031,512
0.05078125,-4669.72,-9289.258,512
0.05273438,-4667.546,-9243.587,512
0.0546875,-4665.483,-9248.278,512
0.05664062,-4663.635,-9239.574,512
0.05859375,-4669.788,-9249.032,512
0.06054688,-4677.011,-9234.451,512
0.0625,-4666.461,-9211.663,512
0.06445312,-4665.843,-9212.373,512
0.06640625,-4669.044,-9237.022,512
0.06835938,-4673.116,-9228.18,512
0.0703125,-4676.584,-9250.644,512
0.07226562,-4665.213,-9223.09,512
0.07421875,-4677.416,-9221.183,512
0.07617188,-4673.245,-9235.025,512
0.078125,-4674.271,-9193.659,512
0.08007812,-4682.57,-9215.607,512
0.08203125,-4676.709,-9231.427,512
0.08398438,-4672.98,-9243.412,512
0.0859375,-4663.206,-9229.381,512
0.08789062,-4667.28,-9221.117,512
0.08984375,-4672.899,-9212.701,512
0.09179688,-4679.855,-9221.114,512
0.09375,-4674.205,-9213.167,512
0.09570312,-4669.619,-9234.888,512
0.09765625,-4665.255,-9242.531,512
0.09960938,-4653.25,-9206.811,512
0.1015625,-4665.334,-9195.151,512
0.1035156,-4661.051,-9204.064,512
0.1054688,-4659.837,-9207.53,512
0.1074219,-4659.159,-9222.877,512
0.109375,-4660.483,-9237.332,512
0.1113281,-4661.646,-9227.188,512
0.1132812,-4658.411,-9230.228,512
0.1152344,-4658.416,-9238.927,512
0.1171875,-4661.842,-9231.921,512
0.1191406,-4650.372,-9204.371,512
0.1210938,-4658.029,-9218.429,512
0.1230469,-4677.04,-9208.277,512
0.125,-4667.358,-9197.592,512
0.1269531,-4661.434,-9210.745,512
0.1289062,-4668.484,-9229.849,512
0.1308594,-4668.758,-9252.332,512
0.1328125,-4664.907,-9255.912,512
0.1347656,-4654.377,-9233.687,512
0.1367188,-4640.182,-9200.239,512
0.1386719,-4650.86,-9205.362,512
0.140625,-4646.121,-9238.08,512
0.1425781,-4646.011,-9238.483,512
0.1445312,-4667.884,-9245.018,512
0.1464844,-4674.619,-9262.13,512
0.1484375,-4669.111,-9254.551,512
0.1503906,-4675.411,-9250.853,512
0.1523438,-4651.472,-9241.108,512
0.1542969,-4659.619,-9271.679,512
0.15625,-4661.882,-9239.999,512
0.1582031,-4652.189,-9231.487,512
0.1601562,-4660.269,-9246.792,512
0.1621094,-4656.854,-9239.234,512
0.1640625,-4663.173,-9251.97,512
0.1660156,-4667.838,-9264.812,512
0.1679688,-4663.515,-9272.777,512
0.1699219,-4654.745,-9231.375,512
0.171875,-4662.606,-9235.588,512
0.1738281,-4672.078,-9246.624,512
0.1757812,-4664.029,-9229.254,512
0.1777344,-4659.75,-9240.779,512
0.1796875,-4665.772,-9290.409,512
0.1816406,-4655.514,-9246.404,512
0.1835938,-4649.755,-9238.295,512
0.1855469,-4666.422,-9188.211,512
0.1875,-4669.712,-9182.293,512
0.1894531,-4670.161,-9199.855,512
0.1914062,-4674.475,-9210.986,512
0.1933594,-4670.631,-9237.039,512
0.1953125,-4691.698,-9288.558,512
0.1972656,-4688.463,-9250.182,512
0.1992188,-4673.553,-9235.357,512
0.2011719,-4667.336,-9222.798,512
0.203125,-4674.833,-9246.789,512
0.2050781,-4670.848,-9275.147,512
0.2070312,-4662.613,-9269.652,512
0.2089844,-4683.3,-9230.906,512
0.2109375,-4695.755,-9235.432,512
0.2128906,-4686.391,-9209.258,512
0.2148438,-4689.35,-9221.647,512
0.2167969,-4674.129,-9213.877,512
0.21875,-4666.247,-9218.835,512
0.2207031,-4677.002,-9228.977,512
0.2226562,-4669.125,-9225.145,512
0.2246094,-4667.046,-9213.797,512
0.2265625,-4664.378,-9219.522,512
0.2285156,-4672.195,-9231.165,512
0.2304688,-4680.295,-9262.426,512
0.2324219,-4661.394,-9253.513,512
0.234375,-4657.441,-9266.586,512
0.2363281,-4660.884,-9233.438,512
0.2382812,-4678.086,-9174.933,512
0.2402344,-4684.818,-9230.857,512
0.2421875,-4657.45,-9202.754,512
0.2441406,-4664.376,-9219.416,512
0.2460938,-4662.941,-9225.075,512
0.2480469,-4668.877,-9231.089,512
0.25,-4674.159,-9240.46,512
0.2519531,-4666.186,-9231.367,512
0.2539062,-4677.826,-9225.105,512
0.2558594,-4676.318,-9207.296,512
0.2578125,-4682.35,-9210.14,512
0.2597656,-4682.776,-9211.741,512
0.2617188,-4675.446,-9236.879,512
0.2636719,-4662.917,-9236.105,512
0.265625,-4654.331,-9242.095,512
0.2675781,-4648.261,-9246.861,512
0.2695312,-4626.073,-9220.589,512
0.2714844,-4623.268,-9213.403,512
0.2734375,-4599.795,-9215.49,512
0.2753906,-4586.425,-9214.57,512
0.2773438,-4564.324,-9207.171,512
0.2792969,-4543.487,-9233.515,512
0.28125,-4529.821,-9248.74,512
0.2832031,-4522.872,-9255.825,512
0.2851562,-4542.654,-9298.022,512
0.2871094,-4555.906,-9299.113,512
0.2890625,-4535.341,-9330.18,512
0.2910156,-4535.75,-9340.541,512
0.2929688,-4573.074,-9319.858,512
0.2949219,-4609.895,-9301.637,512
0.296875,-4649.822,-9278.541,512
0.2988281,-4653.355,-9288.222,512
0.3007812,-4654.886,-9293.656,512
0.3027344,-4665.664,-9293.358,512
0.3046875,-4670.472,-9303.146,512
0.3066406,-4661.705,-9298.03,512
0.3085938,-4692.536,-9299.018,512
0.3105469,-4718.374,-9278.735,512
0.3125,-4751.728,-9241.766,512
0.3144531,-4774.237,-9220.947,512
0.3164062,-4773.947,-9220.134,512
0.3183594,-4759.334,-9173.394,512
0.3203125,-4745.14,-9217.47,512
0.3222656,-4758.082,-9233.235,512
0.3242188,-4748.732,-9229.162,512
0.3261719,-4719.038,-9210.093,512
0.328125,-4705.883,-9188.233,512
0.3300781,-4687.786,-9208.737,512
0.3320312,-4684.012,-9221.461,512
0.3339844,-4667.38,-9230.737,512
0.3359375,-4664.998,-9213.363,512
0.3378906,-4658.934,-9213.824,512
0.3398438,-4655.028,-9215.849,512
0.3417969,-4649.799,-9229.975,512
0.34375,-4654.687,-9228.857,512
0.3457031,-4649.836,-9216.671,512
0.3476562,-4645.257,-9221.494,512
0.3496094,-4629.223,-9228.3,512
0.3515625,-4618.765,-9238.795,512
0.3535156,-4622.881,-9273.075,512
0.3554688,-4626.654,-9280.227,512
0.3574219,-4632.489,-9296.296,512
0.359375,-4657.987,-9253.979,512
0.3613281,-4661.486,-9163.612,512
0.3632812,-4657.318,-9216.91,512
0.3652344,-4662.68,-9204.666,512
0.3671875,-4644.85,-9196.183,512
0.3691406,-4645.113,-9212.16,512
0.3710938,-4642.561,-9217.172,512
0.3730469,-4652.196,-9235.691,512
0.375,-4644.071,-9240.912,512
0.3769531,-4637.859,-9268.704,512
0.3789062,-4640.491,-9244.581,512
0.3808594,-4634.276,-9246.901,512
0.3828125,-4634.576,-9245.396,512
0.3847656,-4628.13,-9239.51,512
0.3867188,-4628.344,-9235.27,512
0.3886719,-4632.558,-9232.078,512
0.390625,-4638.229,-9238.789,512
0.3925781,-4635.467,-9208.411,512
0.3945312,-4633.989,-9222.822,512
0.3964844,-4624.162,-9230.767,512
0.3984375,-4645.23,-9213.804,512
0.4003906,-4639.122,-9232.116,512
0.4023438,-4644.05,-9227.023,512
0.4042969,-4633.29,-9224.418,512
0.40625,-4629.783,-9225.014,512
0.4082031,-4628.247,-9206.518,512
0.4101562,-4636.012,-9237.418,512
0.4121094,-4647.795,-9250.838,512
0.4140625,-4644.321,-9233.578,512
0.4160156,-4633.3,-9239.394,512
0.4179688,-4626.021,-9244.378,512
0.4199219,-4620.915,-9262.508,512
0.421875,-4625.474,-9258.896,512
0.4238281,-4628.195,-9223.698,512
0.4257812,-4626.431,-9235.091,512
0.4277344,-4625.237,-9256.012,512
0.4296875,-4637.077,-9248.908,512
0.4316406,-4632.067,-9261.399,512
0.4335938,-4630.776,-9246.492,512
0.4355469,-4622.817,-9227.979,512
0.4375,-4623.522,-9224.534,512
0.4394531,-4634.857,-9229.009,512
0.4414062,-4616.013,-9217.851,512
0.4433594,-4609.708,-9209.631,512
0.4453125,-4627.979,-9258.11,512
0.4472656,-4613.621,-9260.992,512
0.4492188,-4620.472,-9250.038,512
0.4511719,-4602.329,-9247.029,512
0.453125,-4600.095,-9247.469,512
0.4550781,-4610.182,-9237.185,512
0.4570312,-4610.988,-9248.045,512
0.4589844,-4613.507,-9250.668,512
0.4609375,-4606.704,-9274.641,512
0.4628906,-4600.112,-9230.122,512
0.4648438,-4595.258,-9237.595,512
0.4667969,-4584.421,-9218.156,512
0.46875,-4577.341,-9230.04,512
0.4707031,-4581.727,-9244.805,512
0.4726562,-4578.304,-9230.501,512
0.4746094,-4568.279,-9212.118,512
0.4765625,-4567.049,-9240.822,512
0.4785156,-4567.386,-9244.182,512
0.4804688,-4564.679,-9243.308,512
0.4824219,-4568.773,-9252.429,512
0.484375,-4559.993,-9243.313,512
0.4863281,-4557.042,-9276.028,512
0.4882812,-4548.029,-9257.887,512
0.4902344,-4540.02,-9286.705,512
0.4921875,-4534.708,-9282.416,512
0.4941406,-4537.83,-9241.392,512
0.4960938,-4533.865,-9237.33,512
0.4980469,-4524.39,-9245.942,512
0.5,-4519.23,-9221.907,512
0.5019531,-4520.73,-9241.927,512
0.5039062,-4512.498,-9248.067,512
0.5058594,-4502.827,-9278.908,512
0.5078125,-4500.951,-9311.767,512
0.5097656,-4504.514,-9322.027,512
0.5117188,-4484.91,-9284.161,512
0.5136719,-4519.219,-9245.851,512
0.515625,-4514.633,-9250.621,512
0.5175781,-4511.778,-9250.344,512
0.5195312,-4521.409,-9258.623,512
0.5214844,-4520.442,-9255.359,512
0.5234375,-4505.32,-9229.343,512
0.5253906,-4503.938,-9251.576,512
0.5273438,-4510.719,-9261.789,512
0.5292969,-4526.357,-9271.03,512
0.53125,-4511.618,-9257.894,512
0.5332031,-4515.62,-9248.802,512
0.5351562,-4517.207,-9268.002,512
0.5371094,-4520.501,-9258.882,512
0.5390625,-4524.02,-9242.513,512
0.5410156,-4530.505,-9260.831,512
0.5429688,-4536.5,-9246.943,512
0.5449219,-4542.381,-9261.331,512
0.546875,-4554.965,-9266.451,512
0.5488281,-4555.065,-9272.879,512
0.5507812,-4567.32,-9247.12,512
0.5527344,-4571.421,-9232.626,512
0.5546875,-4586.317,-9255.025,512
0.5566406,-4583.85,-9222.305,512
0.5585938,-4573.072,-9218.223,512
0.5605469,-4595.253,-9240.055,512
0.5625,-4607.576,-9231.402,512
0.5644531,-4608.638,-9235.897,512
0.5664062,-4591.758,-9235.996,512
0.5683594,-4606.635,-9240.14,512
0.5703125,-4611.654,-9223.676,512
0.5722656,-4612.747,-9216.248,512
0.5742188,-4617.325,-9213.902,512
0.5761719,-4619.293,-9225.267,512
0.578125,-4615.949,-9241.798,512
0.5800781,-4628.752,-9226.875,512
0.5820312,-4622.381,-9262.077,512
0.5839844,-4617.717,-9234.956,512
0.5859375,-4616.844,-9190.59,512
0.5878906,-4630.182,-9220.029,512
0.5898438,-4644.296,-9245.012,512
0.5917969,-4637.385,-9262.36,512
0.59375,-4648.695,-9247.877,512
0.5957031,-4664.582,-9223.887,512
0.5976562,-4653.142,-9214.909,512
0.5996094,-4643.394,-9219.582,512
0.6015625,-4659.999,-9235.501,512
